"category","prodId","prodName","prodUrl","brand","color","price","imageName","imageS3Url","imageUrl","description","details","pairWithProducts","similarProducts"
"women|pair with clothing","8879164","Roxy Jetty Block Jacket","http://us.asos.com/prd/8879164?CTAref=Complete+the+Look+Carousel_2&featureref1=complete+the+look","Roxy","NA","166.00","asos_8879164_na.jpg","asos/women/pair-with-clothing/asos_8879164_na.jpg","http://images.asos-media.com/products/roxy-jetty-block-jacket/8879164-1-nkn6?$XXL$&wid=513&fit=constrain","10K Roxy DryFlight technology|Waterproof and durable|Insulated design for added warmth|Three-way adjustable hood|Zip placket with chin guard to prevent rubbing|Functional pockets|Lift pass pocket to left arm|Jacket-to-pant attachment system|Internal goggle pocket|Mesh lined venting for added breathability|Regular fit - true to size|",,,
"women|pair with clothing","8618943","Esprit Polka Dot  Gym Bra","http://us.asos.com/prd/8618943?CTAref=Complete+the+Look+Carousel_2&featureref1=complete+the+look","Esprit","NA","18.00","asos_8618943_na.jpg","asos/women/pair-with-clothing/asos_8618943_na.jpg","http://images.asos-media.com/products/esprit-polka-dot-gym-bra/8618943-1-multi?$XXL$&wid=513&fit=constrain","A shot of print perfection|For patterns as bold as you are|Scoop neck|Supportive underband for a secure fit|Racer back for ease of movement|",,,
"women|pair with clothing","8941422","K-Swiss Aero Sneakers In Black","http://us.asos.com/prd/8941422?CTAref=Complete+the+Look+Carousel_2&featureref1=complete+the+look","K-Swiss","NA","88.50","asos_8941422_na.jpg","asos/women/pair-with-clothing/asos_8941422_na.jpg","http://images.asos-media.com/products/k-swiss-aero-sneakers-in-black/8941422-1-black?$XXL$&wid=513&fit=constrain","Suede upper|Lace-up fastening|Padded cuff for comfort|Branding to heel|Chunky sole|Moulded tread|",,,
"women|pair with clothing","9689691","Only Play Plus Quick Dry Tropical Print Tank","http://us.asos.com/prd/9689691?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","Only Play Plus","MULTI","22.00","asos_9689691_multi.jpg","asos/women/pair-with-clothing/asos_9689691_multi.jpg","http://images.asos-media.com/products/only-play-plus-quick-dry-tropical-print-tank/9689691-1-multi?$XXL$&wid=513&fit=constrain","Hitting the gym just got stylish|Quick-drying to keep you comfortable|Scoop neck|Floral print inserts|Only Play logo to chest|Racer-cut mesh back|For breathabilty and unrestricted movement|Regular fit|No surprises, just a classic cut|",,,
"women|pair with clothing","9033734","South Beach Plus Oversized Stripe Tee","http://us.asos.com/prd/9033734?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","South Beach","BLACK","20.00","asos_9033734_black.jpg","asos/women/pair-with-clothing/asos_9033734_black.jpg","http://images.asos-media.com/products/south-beach-plus-oversized-stripe-tee/9033734-1-black?$XXL$&wid=513&fit=constrain","Gym motivation starts with a good kit|Crew neck|Contrast details|Oversized design|More room for activities|",,,
"women|pair with clothing","9633898","Noisy May Printed Gym Top","http://us.asos.com/prd/9633898?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","Noisy May","MULTI","29.00","asos_9633898_multi.jpg","asos/women/pair-with-clothing/asos_9633898_multi.jpg","http://images.asos-media.com/products/noisy-may-printed-gym-top/9633898-1-multi?$XXL$&wid=513&fit=constrain","Witness the fitness|Vibrant print|V-neck|Adjustable straps|Stretch underband for a secure fit|Close-cut bodycon fit|",,,
"women|pair with clothing","9941805","ASOS 4505 seamless geometric legging","http://us.asos.com/prd/9941805?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","ASOS 4505","PINK","51.00","asos_9941805_pink.jpg","asos/women/pair-with-clothing/asos_9941805_pink.jpg","http://images.asos-media.com/products/asos-4505-seamless-geometric-legging/9941805-1-pink?$XXL$&wid=513&fit=constrain","Downward dogs never looked so good|Color-block design|When one color just won't do|High-rise waist|Elasticated waistband|Close-cut bodycon fit|",,,
"women|pair with clothing","9149410","Ivy Park Active Slashed Leggings In Black","http://us.asos.com/prd/9149410?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","Ivy Park","BLACK","41.50","asos_9149410_black.jpg","asos/women/pair-with-clothing/asos_9149410_black.jpg","http://images.asos-media.com/products/ivy-park-active-slashed-leggings-in-black/9149410-1-black?$XXL$&wid=513&fit=constrain","Moisture-managing technology|Moves sweat away from the skin|Breathable and quick drying|Designed to keep you dry and comfortable|Supportive elasticated waistband|Cut-out inserts for extra breathability|Form-fitting design|",,,
"women|pair with clothing","9623789","Bershka Color Block Gym Leggings","http://us.asos.com/prd/9623789?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","Bershka","BLACK","31.50","asos_9623789_black.jpg","asos/women/pair-with-clothing/asos_9623789_black.jpg","http://images.asos-media.com/products/bershka-color-block-gym-leggings/9623789-1-black?$XXL$&wid=513&fit=constrain","Gym motivation starts with good kit|High-rise|Wide-cut elasticated waistband|Monochrome color-block design|Slogan print to thigh|Close-cut bodycon fit|",,,
"women|pair with clothing","9633664","Noisy May Printed Gym Legging","http://us.asos.com/prd/9633664?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","Noisy May","MULTI","45.00","asos_9633664_multi.jpg","asos/women/pair-with-clothing/asos_9633664_multi.jpg","http://images.asos-media.com/products/noisy-may-printed-gym-legging/9633664-1-multi?$XXL$&wid=513&fit=constrain","Witness the fitness|Vibrant print|High rise|Just like your standards|Stretch waist|Close-cut bodycon fit|",,,
"women|pair with clothing","8745096","adidas Originals adicolor Three Stripe Track Jacket In Black","http://us.asos.com/prd/8745096?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","adidas","BLACK","49.00","asos_8745096_black.jpg","asos/women/pair-with-clothing/asos_8745096_black.jpg","http://images.asos-media.com/products/adidas-originals-adicolor-three-stripe-track-jacket-in-black/8745096-1-black?$XXL$&wid=513&fit=constrain","For the streetwear connoisseur|adidas Originals logo|3-Stripes to sleeve|Baseball collar|Zip fastening|Functional pockets|Ribbed trims|Regular cut - fits you just right|",,,
"women|pair with clothing","8851727","ASOS 4505 Training Booty Short","http://us.asos.com/prd/8851727?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","ASOS 4505","NA","9.50","asos_8851727_na.jpg","asos/women/pair-with-clothing/asos_8851727_na.jpg","http://images.asos-media.com/products/asos-4505-training-booty-short/8851727-1-grey?$XXL$&wid=513&fit=constrain","Breathable fabric|Designed to keep you cool and dry|High rise|Just like your standards|Elasticated waistband|Plain design|Close-cut bodycon fit|",,,
"women|pair with clothing","8611188","adidas seamless legging in black","http://us.asos.com/prd/8611188?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","adidas","BLACK","70.00","asos_8611188_black.jpg","asos/women/pair-with-clothing/asos_8611188_black.jpg","http://images.asos-media.com/products/adidas-seamless-legging-in-black/8611188-1-black?$XXL$&wid=513&fit=constrain","Gym motivation starts with a good kit|Wide-cut stretch waistband for added support|Seamless style to help reduce chafing|Ribbed cuffs for a more secure fit|Body-Conscious fit|Just in case you needed a hug|",,,
"women|pair with clothing","9046349","Puma Evoknit Crop Top In Black","http://us.asos.com/prd/9046349?CTAref=Complete+the+Look+Carousel_2&featureref1=complete+the+look","PUMA","NA","32.00","asos_9046349_na.jpg","asos/women/pair-with-clothing/asos_9046349_na.jpg","http://images.asos-media.com/products/puma-evoknit-crop-top-in-black/9046349-1-black?$XXL$&wid=513&fit=constrain","Gym motivation starts with a good kit|Added stretch for unrestricted movement|Scoop neck|Cami straps|Branded design|It's all in the details|Racer back for a greater range of movement|Form-fitting design|",,,
"women|pair with clothing","9689611","Only Play Plus Breathable Sculpting Leggings","http://us.asos.com/prd/9689611?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","Only Play Plus","BLACK","60.00","asos_9689611_black.jpg","asos/women/pair-with-clothing/asos_9689611_black.jpg","http://images.asos-media.com/products/only-play-plus-breathable-sculpting-leggings/9689611-1-black?$XXL$&wid=513&fit=constrain","Hitting the gym just got stylish|Stretch waistband|Branded design|For that logo lifestyle|Breathable style|Helps to keep you cool and comfortable|Close-cut bodycon fit|",,,
"women|pair with clothing","8526637","South Beach Plus Mesh Insert Legging","http://us.asos.com/prd/8526637?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","South Beach","NA","32.00","asos_8526637_na.jpg","asos/women/pair-with-clothing/asos_8526637_na.jpg","http://images.asos-media.com/products/south-beach-plus-mesh-insert-legging/8526637-1-black?$XXL$&wid=513&fit=constrain","The perfect kit for the gym or a lazy Sunday|You decide|High rise|Elasticated waistband|Breathable mesh inserts|Close-cut bodycon fit|",,,
"women|pair with clothing","8764536","Reebok Slouchy Sweatpants In Black","http://us.asos.com/prd/8764536?CTAref=Complete+the+Look+Carousel_2&featureref1=complete+the+look","Reebok","NA","48.00","asos_8764536_na.jpg","asos/women/pair-with-clothing/asos_8764536_na.jpg","http://images.asos-media.com/products/reebok-slouchy-sweatpants-in-black/8764536-1-black?$XXL$&wid=513&fit=constrain","Inspiration starts with good kit|Drawstring waistband|Side pockets|Reebok Sport logo|Fitted cuffs|Slim fit - a narrow cut that sits close to the body|",,,
"women|pair with clothing","8578093","Reebok Training Muscle Tank In Black","http://us.asos.com/prd/8578093?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","Reebok","BLACK","32.00","asos_8578093_black.jpg","asos/women/pair-with-clothing/asos_8578093_black.jpg","http://images.asos-media.com/products/reebok-training-muscle-tank-in-black/8578093-1-black?$XXL$&wid=513&fit=constrain","Slogan print to front|A look that speaks for itself|Crew neck|Dropped raw-edge armholes|Relaxed fit - think baggy and casual|",,,
"women|pair with clothing","8610958","adidas Winners Tank In Pale Green","http://us.asos.com/prd/8610958?CTAref=Complete+the+Look+Carousel_2&featureref1=complete+the+look","adidas","AERO-GREEN-S18","30.00","asos_8610958_aero-green-s18.jpg","asos/women/pair-with-clothing/asos_8610958_aero-green-s18.jpg","http://images.asos-media.com/products/adidas-winners-tank-in-pale-green/8610958-1-aerogreens18?$XXL$&wid=513&fit=constrain","Gym motivation starts with a good kit|Crew neck|Dropped armholes|adidas logo print|The bigger the branding, the better|Longline cut|Regular fit|",,,
"women|pair with clothing","8610958","adidas Winners Tank In Pale Green","http://us.asos.com/prd/8610958?CTAref=Complete+the+Look+Carousel_2&featureref1=complete+the+look","adidas","AERO-GREEN-S18","30.00","asos_8610958_aero-green-s18.jpg","asos/women/pair-with-clothing/asos_8610958_aero-green-s18.jpg","http://images.asos-media.com/products/adidas-winners-tank-in-pale-green/8610958-1-aerogreens18?$XXL$&wid=513&fit=constrain","Gym motivation starts with a good kit|Crew neck|Dropped armholes|adidas logo print|The bigger the branding, the better|Longline cut|Regular fit|",,,
"women|pair with clothing","8610958","adidas Winners Tank In Pale Green","http://us.asos.com/prd/8610958?CTAref=Complete+the+Look+Carousel_2&featureref1=complete+the+look","adidas","AERO-GREEN-S18","30.00","asos_8610958_aero-green-s18.jpg","asos/women/pair-with-clothing/asos_8610958_aero-green-s18.jpg","http://images.asos-media.com/products/adidas-winners-tank-in-pale-green/8610958-1-aerogreens18?$XXL$&wid=513&fit=constrain","Gym motivation starts with a good kit|Crew neck|Dropped armholes|adidas logo print|The bigger the branding, the better|Longline cut|Regular fit|",,,
"women|pair with clothing","9960418","Puma Exclusive Oversized Organic Cotton Stripe Long Sleeve T-Shirt","http://us.asos.com/prd/9960418?CTAref=Complete+the+Look+Carousel_2&featureref1=complete+the+look","PUMA","BLUE","48.00","asos_9960418_blue.jpg","asos/women/pair-with-clothing/asos_9960418_blue.jpg","http://images.asos-media.com/products/puma-exclusive-oversized-organic-cotton-stripe-long-sleeve-t-shirt/9960418-1-blue?$XXL$&wid=513&fit=constrain","MULTICOLOR striped design|Surprise your monochrome palette with this|Round neck|PUMA branding to chest|For that logo lifestyle|Dropped shoulders|Fitted cuffs|Oversized fit - more of it to love|Exclusive to ASOS|Part of the Eco Edit|",,,
"women|pair with clothing","9046347","Puma Active Essential 3/4 Banded Pants With Pink Waistband","http://us.asos.com/prd/9046347?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","PUMA","BLACK","33.50","asos_9046347_black.jpg","asos/women/pair-with-clothing/asos_9046347_black.jpg","http://images.asos-media.com/products/puma-active-essential-3-4-banded-pants-with-pink-waistband/9046347-1-black?$XXL$&wid=513&fit=constrain","Witness the fitness|Mid rise|Stretch branded inner waistband|Drawstring closure|Side pockets|Cropped length|Regular cut|Fits you just right|",,,
"women|pair with clothing","6677209","adidas Originals California Three Stripe T-Shirt","http://us.asos.com/prd/6677209?CTAref=Complete+the+Look+Carousel_3&featureref1=complete+the+look","Adidas","NA","24.00","asos_6677209_na.jpg","asos/women/pair-with-clothing/asos_6677209_na.jpg","http://images.asos-media.com/products/adidas-originals-california-three-stripe-t-shirt/6677209-1-black?$XXL$&wid=513&fit=constrain","adidas partners with the Better Cotton Initiative to improve cotton farming globally|Soft-touch jersey|Scoop neckline|Three stripe sleeve detail|Signature logo|Fitted cuffs|Oversized fit - falls gnerously over the body|Part of the Eco Edit|",,,
"women|pair with clothing","8759981","Reebok Running Legging In Black","http://us.asos.com/prd/8759981?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","Reebok","BLACK","32.00","asos_8759981_black.jpg","asos/women/pair-with-clothing/asos_8759981_black.jpg","http://images.asos-media.com/products/reebok-running-legging-in-black/8759981-1-black?$XXL$&wid=513&fit=constrain","High-rise waist|Elasticated waistband|Slim fit - cut close to the body|",,,
"women|pair with clothing","8745983","Adidas Originals adicolor trefoil leggings in black","http://us.asos.com/prd/8745983?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","adidas","BLACK","25.50","asos_8745983_black.jpg","asos/women/pair-with-clothing/asos_8745983_black.jpg","http://images.asos-media.com/products/adidas-originals-adicolor-trefoil-leggings-in-black/8745983-1-black?$XXL$&wid=513&fit=constrain","A wardrobe staple|High-rise waist|adidas Originals logo|Close-cut bodycon fit|",,,
"women|pair with clothing","9722754","Puma Ambition Bra In Black And Gold","http://us.asos.com/prd/9722754?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","PUMA","MULTI","56.00","asos_9722754_multi.jpg","asos/women/pair-with-clothing/asos_9722754_multi.jpg","http://images.asos-media.com/products/puma-ambition-bra-in-black-and-gold/9722754-1-multi?$XXL$&wid=513&fit=constrain","Witness the fitness|Moulded cups|Supportive underband for a secure fit|Breathable mesh inserts|Puma branding|For that logo lifestyle|Cut-out back|Offers medium impact support|",,,
"women|pair with clothing","9487769","Puma Exclusive To ASOS Sweatshirt With Taping In Red","http://us.asos.com/prd/9487769?CTAref=Complete+the+Look+Carousel_2&featureref1=complete+the+look","PUMA","FIERY-RED","36.00","asos_9487769_fiery-red.jpg","asos/women/pair-with-clothing/asos_9487769_fiery-red.jpg","http://images.asos-media.com/products/puma-exclusive-to-asos-sweatshirt-with-taping-in-red/9487769-1-fieryred?$XXL$&wid=513&fit=constrain","No longer just a slacker staple|Dropped shoulders|With on-trend taping down the sides|Fitted trims|Relaxed fit|Think baggy and casual|Exclusive to ASOS|",,,
"women|pair with clothing","9487769","Puma Exclusive To ASOS Sweatshirt With Taping In Red","http://us.asos.com/prd/9487769?CTAref=Complete+the+Look+Carousel_2&featureref1=complete+the+look","PUMA","FIERY-RED","36.00","asos_9487769_fiery-red.jpg","asos/women/pair-with-clothing/asos_9487769_fiery-red.jpg","http://images.asos-media.com/products/puma-exclusive-to-asos-sweatshirt-with-taping-in-red/9487769-1-fieryred?$XXL$&wid=513&fit=constrain","No longer just a slacker staple|Dropped shoulders|With on-trend taping down the sides|Fitted trims|Relaxed fit|Think baggy and casual|Exclusive to ASOS|",,,
"women|pair with clothing","8864127","Puma Exclusive To Asos Active Long Sleeve Mesh Top In Black","http://us.asos.com/prd/8864127?CTAref=Complete+the+Look+Carousel_3&featureref1=complete+the+look","PUMA","NA","48.00","asos_8864127_na.jpg","asos/women/pair-with-clothing/asos_8864127_na.jpg","http://images.asos-media.com/products/puma-exclusive-to-asos-active-long-sleeve-mesh-top-in-black/8864127-1-black?$XXL$&wid=513&fit=constrain","Moisture-managing dryCELL fabric|Draws sweat away from the skin|Helps sweat to evaporate faster|Designed to keep you dry and comfortable|Crew neck|Puma logo|Mesh sleeves|Branded underband|Crop cut|Close-cut fit|Exclusive to ASOS|",,,
"women|pair with clothing","8696658","Puma Rebel Boyfriend Tee In White","http://us.asos.com/prd/8696658?CTAref=Complete+the+Look+Carousel_3&featureref1=complete+the+look","PUMA","NA","24.00","asos_8696658_na.jpg","asos/women/pair-with-clothing/asos_8696658_na.jpg","http://images.asos-media.com/products/puma-rebel-boyfriend-tee-in-white/8696658-1-pumawhite?$XXL$&wid=513&fit=constrain","The perfect kit for the gym or a lazy Sunday|You decide|Bold print|A shot of print perfection|For patterns as bold as you are|Crew neck|It's classic you|Puma logo to chest|Fixed cuffs|Boyfriend fit|Fresh outta their wardrobe|",,,
"women|pair with clothing","8717750","Puma Archive T7 Legging With Velvet Panel In Black","http://us.asos.com/prd/8717750?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","PUMA","COTTON-BLACK","28.00","asos_8717750_cotton-black.jpg","asos/women/pair-with-clothing/asos_8717750_cotton-black.jpg","http://images.asos-media.com/products/puma-archive-t7-legging-with-velvet-panel-in-black/8717750-1-cottonblack?$XXL$&wid=513&fit=constrain","The perfect kit for the gym or a lazy Sunday|You decide|Stretch waist|Velvet panel to sides|Puma logo detail to leg|Close-cut bodycon fit|",,,
"women|pair with clothing","8577813","Reebok Running Zip Up Top","http://us.asos.com/prd/8577813?CTAref=Complete+the+Look+Carousel_3&featureref1=complete+the+look","Reebok","NA","39.50","asos_8577813_na.jpg","asos/women/pair-with-clothing/asos_8577813_na.jpg","http://images.asos-media.com/products/reebok-running-zip-up-top/8577813-1-desertglow?$XXL$&wid=513&fit=constrain","In-built Speedwick technology|Draws sweat away from the body|Designed to keep you cool and dry|Funnel neck|Zip fastening|Reebok Sport logo to sleeve|Over-thumb cuffs for extra warmth|Prevents sleeves from riding up during exercise|Reflective detail to back|Slim fit - cut close to the body|",,,
"women|pair with clothing","8696765","Puma T-Shirt With Gold Logo","http://us.asos.com/prd/8696765?CTAref=Complete+the+Look+Carousel_3&featureref1=complete+the+look","PUMA","NA","40.00","asos_8696765_na.jpg","asos/women/pair-with-clothing/asos_8696765_na.jpg","http://images.asos-media.com/products/puma-t-shirt-with-gold-logo/8696765-1-gold?$XXL$&wid=513&fit=constrain","Nail the basics|Crew neck|Dropped shoulders|For laid-back vibes|PUMA logo print|Relaxed fit|Think baggy and casual|",,,
"women|pair with clothing","8759833","Reebok Running Long Sleeve Tee","http://us.asos.com/prd/8759833?CTAref=Complete+the+Look+Carousel_3&featureref1=complete+the+look","Reebok","BLACK","25.50","asos_8759833_black.jpg","asos/women/pair-with-clothing/asos_8759833_black.jpg","http://images.asos-media.com/products/reebok-running-long-sleeve-tee/8759833-1-black?$XXL$&wid=513&fit=constrain","Made from recycled materials|In-built Speedwick technology|Draws sweat away from the body|Designed to keep you cool and dry|Mesh inserts for extra breathability|360 degree reflectivity for visibility in low-light|Over-thumb cuffs for extra warmth|Prevents sleeves from riding up during exercise|Slim fit - cut close to the body|Part of the Eco Edit|",,,
"women|pair with clothing","8760214","Reebok Running Compression Legging","http://us.asos.com/prd/8760214?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","Reebok","BLACK","28.00","asos_8760214_black.jpg","asos/women/pair-with-clothing/asos_8760214_black.jpg","http://images.asos-media.com/products/reebok-running-compression-legging/8760214-1-black?$XXL$&wid=513&fit=constrain","In-built Speedwick technology|Draws sweat away from the body|Designed to keep you cool and dry|Built-in UPF 50+ protection|Mesh panels behind the knees for breathability|Elasticated waistband|Form-fitting compression fit|Offers extra support and eases recovery|",,,
"women|pair with clothing","9157050","Puma Exclusive To ASOS Tie Back Crop Top","http://us.asos.com/prd/9157050?CTAref=Complete+the+Look+Carousel_2&featureref1=complete+the+look","PUMA","NA","43.00","asos_9157050_na.jpg","asos/women/pair-with-clothing/asos_9157050_na.jpg","http://images.asos-media.com/products/puma-exclusive-to-asos-tie-back-crop-top/9157050-1-black?$XXL$&wid=513&fit=constrain","Gym motivation starts with a good kit|Round neck|Sleeveless style|Large logo print to chest|The bigger the branding, the better|Tie back|Cropped length for unrestricted movement|Form-fitting design|Exclusive to ASOS|You heard it here first|",,,
