"category","prodId","prodName","prodUrl","brand","color","price","imageName","imageS3Url","imageUrl","description","details","pairWithProducts","similarProducts"
"women|pair with clothing","10136564","New Look maternity stripe top","http://us.asos.com/prd/10136564?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","New Look Maternity","OATMEAL","19.00","asos_10136564_oatmeal.jpg","asos/women/pair-with-clothing/asos_10136564_oatmeal.jpg","http://images.asos-media.com/products/new-look-maternity-stripe-top/10136564-1-oatmeal?$XXL$&wid=513&fit=constrain","It’s got you covered all the way from bump to baby|Striped design|Get in line|Crew neck|Regular fit|",,,
"women|pair with clothing","7786466","ASOS CURVE Sweater In Silk Blend","http://us.asos.com/prd/7786466?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","ASOS CURVE","BLUSH-NEP","24.50","asos_7786466_blush-nep.jpg","asos/women/pair-with-clothing/asos_7786466_blush-nep.jpg","http://images.asos-media.com/products/asos-curve-sweater-in-silk-blend/7786466-1-blushnep?$XXL$&wid=513&fit=constrain","Lightweight silk-mix knit|Super soft-touch finish|High neck|Dropped shoulders|Regular fit - true to size|Machine wash|56% Cotton, 34% Modal, 10% Silk|Our model wears a UK 18/EU 46/US 14 and is 180cm/5'11"" tall|",,,
"women|pair with clothing","8613513","ASOS DESIGN Curve denim pelmet skirt in washed black","http://us.asos.com/prd/8613513?CTAref=Complete+the+Look+Carousel_2&featureref1=complete+the+look","ASOS CURVE","WASHED-BLACK","40.00","asos_8613513_washed-black.jpg","asos/women/pair-with-clothing/asos_8613513_washed-black.jpg","http://images.asos-media.com/products/asos-design-curve-denim-pelmet-skirt-in-washed-black/8613513-1-washedblack?$XXL$&wid=513&fit=constrain","Some serious daytime inspiration right here|Washed black finish|Zip fly|Functional pockets|Split front|Raw-cut hem|For that unfinished finish|Regular fit - true to size|",,,
"women|pair with clothing","9722739","Puma Logo Racerback Bra In Red","http://us.asos.com/prd/9722739?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","PUMA","BLACK","40.00","asos_9722739_black.jpg","asos/women/pair-with-clothing/asos_9722739_black.jpg","http://images.asos-media.com/products/puma-logo-racerback-bra-in-red/9722739-1-black?$XXL$&wid=513&fit=constrain","Gym motivation starts with a good kit|Non-padded cups|Designed for mid-impact activities|Stretch underband for a secure fit|Puma branding|For that logo lifestyle|Flatlock seams to prevent chafing|Racer back for greater range of movement|",,,
"women|pair with clothing","10047907","Puma Retro Track Red Pant","http://us.asos.com/prd/10047907?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","PUMA","POMEGRANATE","79.00","asos_10047907_pomegranate.jpg","asos/women/pair-with-clothing/asos_10047907_pomegranate.jpg","http://images.asos-media.com/products/puma-retro-track-red-pant/10047907-1-pomegranate?$XXL$&wid=513&fit=constrain","When comfort is key|Drawstring waistband|Side pockets|Puma branding|For that logo lifestyle|Zipped cuffs|Regular cut|Fits you just right|",,,
"women|pair with clothing","9976109","Monki Halter Neck Crop Top","http://us.asos.com/prd/9976109?CTAref=Complete+the+Look+Carousel_2&featureref1=complete+the+look","Monki","WHITE","9.50","asos_9976109_white.jpg","asos/women/pair-with-clothing/asos_9976109_white.jpg","http://images.asos-media.com/products/monki-halter-neck-crop-top/9976109-1-white?$XXL$&wid=513&fit=constrain","Halter neck|Cropped length|What’s up, short-tee?|Slim fit|A narrow cut that sits close to the body|",,,
"women|pair with clothing","10047909","Puma Retro Track Blue Pant","http://us.asos.com/prd/10047909?CTAref=Complete+the+Look+Carousel_2&featureref1=complete+the+look","PUMA","CERULEAN","79.00","asos_10047909_cerulean.jpg","asos/women/pair-with-clothing/asos_10047909_cerulean.jpg","http://images.asos-media.com/products/puma-retro-track-blue-pant/10047909-1-cerulean?$XXL$&wid=513&fit=constrain","Your downtime uniform|Drawstring waistband|Side pockets|PUMA logo|Fitted cuffs|Regular fit|A standard cut for a classic shape|",,,
"women|pair with clothing","9298212","Parisian Step Hem Skinny Jeans","http://us.asos.com/prd/9298212?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","Parisian","BLUE","35.00","asos_9298212_blue.jpg","asos/women/pair-with-clothing/asos_9298212_blue.jpg","http://images.asos-media.com/products/parisian-step-hem-skinny-jeans/9298212-1-blue?$XXL$&wid=513&fit=constrain","Light-blue wash|High-rise waist|Concealed fly|Functioning pockets|Stepped hem|Skinny fit|Cut very closely to the body|",,,
"women|pair with clothing","9221785","Missguided Cropped Jeans","http://us.asos.com/prd/9221785?CTAref=Complete+the+Look+Carousel_2&featureref1=complete+the+look","Missguided","LIGHT-WASH","24.00","asos_9221785_light-wash.jpg","asos/women/pair-with-clothing/asos_9221785_light-wash.jpg","http://images.asos-media.com/products/missguided-cropped-jeans/9221785-1-lightwash?$XXL$&wid=513&fit=constrain","Another pair to add to the collection|Light-wash blue|Mid-rise waist|Zip fly|Five pocket styling|Raw-edge cuffs|Cropped length|Tapered fit - cut loosely around the thigh and tapered from the knee to the ankle|",,,
"women|pair with clothing","8845110","ASOS DESIGN x glaad& relaxed t-shirt with embroidery","http://us.asos.com/prd/8845110?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","ASOS x GLAAD","WHITE","32.00","asos_8845110_white.jpg","asos/women/pair-with-clothing/asos_8845110_white.jpg","http://images.asos-media.com/products/asos-design-x-glaad-relaxed-t-shirt-with-embroidery/8845110-1-white?$XXL$&wid=513&fit=constrain","We’re partnering with GLAAD in support of the & movement|GLAAD works to accelerate LGBTQ acceptance and create meaningful change|For every T-shirt sold, 25% of the proceeds will be donated to GLAAD|It’s classic you|Embroidered design|Fixed cuffs|Relaxed fit|",,,
"women|pair with clothing","9253407","ASOS DESIGN Pocket Heels","http://us.asos.com/prd/9253407?CTAref=Complete+the+Look+Carousel_2&featureref1=complete+the+look","","BLACK","48.00","asos_9253407_black.jpg","asos/women/pair-with-clothing/asos_9253407_black.jpg","http://images.asos-media.com/products/asos-design-pocket-heels/9253407-1-black?$XXL$&wid=513&fit=constrain","Guaranteed to step up any outfit|Ankle-strap fastening|Round toe|Block high heel|",,,
"women|pair with clothing","9063464","Vero Moda Petite Mini Skirt With Frayed Edge","http://us.asos.com/prd/9063464?CTAref=Complete+the+Look+Carousel_2&featureref1=complete+the+look","Vero Moda Petite","NA","22.50","asos_9063464_na.jpg","asos/women/pair-with-clothing/asos_9063464_na.jpg","http://images.asos-media.com/products/vero-moda-petite-mini-skirt-with-frayed-edge/9063464-1-black?$XXL$&wid=513&fit=constrain","Some serious daytime inspiration right here|High-rise waist|Raw-cut hem|For an unfinished finish|Zip-back fastening|Regular cut|Fits you just right|",,,
"women|pair with clothing","9242126","Champion Tracksuit Bottoms With All Over Logo And Side Tape In Velvet","http://us.asos.com/prd/9242126?CTAref=Complete+the+Look+Carousel_2&featureref1=complete+the+look","Champion","BLACK","93.00","asos_9242126_black.jpg","asos/women/pair-with-clothing/asos_9242126_black.jpg","http://images.asos-media.com/products/champion-tracksuit-bottoms-with-all-over-logo-and-side-tape-in-velvet/9242126-1-black?$XXL$&wid=513&fit=constrain","All-over logo design|Drawstring waistband|With branded taping down the sides|Wide leg|Relaxed fit|",,,
"women|pair with clothing","9078009","Boohoo Turn Up Hem Mom Jeans","http://us.asos.com/prd/9078009?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","boohoo","WASHED-BLACK","44.00","asos_9078009_washed-black.jpg","asos/women/pair-with-clothing/asos_9078009_washed-black.jpg","http://images.asos-media.com/products/boohoo-turn-up-hem-mom-jeans/9078009-1-washedblack?$XXL$&wid=513&fit=constrain","Just like your mum’s in the 80s|Clean black wash|High-rise waist|Concealed fly|Five-pocket styling|Slim tapered leg|Relaxed fit|",,,
"women|pair with clothing","10061019","Boohoo Side Stripe Pants","http://us.asos.com/prd/10061019?CTAref=Complete+the+Look+Carousel_2&featureref1=complete+the+look","boohoo","BLACK","35.00","asos_10061019_black.jpg","asos/women/pair-with-clothing/asos_10061019_black.jpg","http://images.asos-media.com/products/boohoo-side-stripe-pants/10061019-1-black?$XXL$&wid=513&fit=constrain","Put your jeans away for a day|High rise|Just like your standards|Contrast stripes|It's all in the details|Wide-cut leg|Regular cut|Fits you just right|",,,
"women|pair with clothing","10019806","Reclaimed Vintage inspired t-shirt with kissing faces print","http://us.asos.com/prd/10019806?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","Reclaimed Vintage","WHITE","32.00","asos_10019806_white.jpg","asos/women/pair-with-clothing/asos_10019806_white.jpg","http://images.asos-media.com/products/reclaimed-vintage-inspired-t-shirt-with-kissing-faces-print/10019806-1-white?$XXL$&wid=513&fit=constrain","Nothing beats a fresh tee|Crew neck|It's classic you|Short sleeves|Printed design|Regular cut|Fits you just right|Exclusive to ASOS|",,,
"women|pair with clothing","9482428","South Beach Yellow Tassel Earrings","http://us.asos.com/prd/9482428?CTAref=Complete+the+Look+Carousel_3&featureref1=complete+the+look","South Beach","NA","13.00","asos_9482428_na.jpg","asos/women/pair-with-clothing/asos_9482428_na.jpg","http://images.asos-media.com/products/south-beach-yellow-tassel-earrings/9482428-1-brightyellow?$XXL$&wid=513&fit=constrain","Statement earrings|Who said earrings can’t be extra?|Gold-tone finish|Drop design|Tassel trims|More is definitely more|Bullet clutch back|This item is non-returnable|",,,
"women|pair with clothing","9377207","Selected Cropped Shirt With Grandad Collar","http://us.asos.com/prd/9377207?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","Selected","NA","72.00","asos_9377207_na.jpg","asos/women/pair-with-clothing/asos_9377207_na.jpg","http://images.asos-media.com/products/selected-cropped-shirt-with-grandad-collar/9377207-1-white?$XXL$&wid=513&fit=constrain","Best paired with clear liquids|Grandad collar|Looks cooler than it sounds|Concealed button placket|Cropped cut|Regular fit|True to size|",,,
"women|pair with clothing","10038634","Stradivarius Blue Spot Mule","http://us.asos.com/prd/10038634?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","Stradivarius","BLUE","26.00","asos_10038634_blue.jpg","asos/women/pair-with-clothing/asos_10038634_blue.jpg","http://images.asos-media.com/products/stradivarius-blue-spot-mule/10038634-1-blue?$XXL$&wid=513&fit=constrain","Polka-dot print|It's spot on|Slip-on style|Pointed toe|Open back|Mid heel|",,,
"women|pair with clothing","8894215","New Look Wide Fit Pointed Western Heeled Ankle Boot","http://us.asos.com/prd/8894215?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","New Look","BLACK","24.00","asos_8894215_black.jpg","asos/women/pair-with-clothing/asos_8894215_black.jpg","http://images.asos-media.com/products/new-look-wide-fit-pointed-western-heeled-ankle-boot/8894215-1-black?$XXL$&wid=513&fit=constrain","Plain design|Goes with everything|Elasticated inserts|Pointed toe|High heel|Guaranteed to step up any outfit|",,,
"women|pair with clothing","9447352","River Island Color Block Tassel Drop Earrings","http://us.asos.com/prd/9447352?CTAref=Complete+the+Look+Carousel_3&featureref1=complete+the+look","River Island","NA","14.50","asos_9447352_na.jpg","asos/women/pair-with-clothing/asos_9447352_na.jpg","http://images.asos-media.com/products/river-island-color-block-tassel-drop-earrings/9447352-1-darkyellow?$XXL$&wid=513&fit=constrain","Statement design|Who said earrings can't be extra?|Diamante stud|Drop tassels|Bullet-clutch back|This item is non-returnable|",,,
"women|pair with clothing","5149100","River Island Double Sole Black Espadrille Flatform Sandals","http://us.asos.com/prd/5149100?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","River Island","NA","36.00","asos_5149100_na.jpg","asos/women/pair-with-clothing/asos_5149100_na.jpg","http://images.asos-media.com/products/river-island-double-sole-black-espadrille-flatform-sandals/5149100-1-black?$XXL$&wid=513&fit=constrain","Smooth leather upper|Double pin buckle straps|Flatform sole|Textured tread|Treat with a leather protector|100% Real Leather Upper|",,,
"women|pair with clothing","9587518","Miss Selfridge Multi Buckle Heeled Sandals","http://us.asos.com/prd/9587518?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","Miss Selfridge","BLACK","43.00","asos_9587518_black.jpg","asos/women/pair-with-clothing/asos_9587518_black.jpg","http://images.asos-media.com/products/miss-selfridge-multi-buckle-heeled-sandals/9587518-1-black?$XXL$&wid=513&fit=constrain","Open toe|Show off your pedicure|Multi-buckle design|Stacked heel|Stepping it up a level – quite literally|",,,
"women|pair with clothing","9138385","ASOS DESIGN Fayla Wide Fit Tie Leg Plaited Flat Sandals","http://us.asos.com/prd/9138385?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","ASOS DESIGN","BEIGE","13.00","asos_9138385_beige.jpg","asos/women/pair-with-clothing/asos_9138385_beige.jpg","http://images.asos-media.com/products/asos-design-fayla-wide-fit-tie-leg-plaited-flat-sandals/9138385-1-beige?$XXL$&wid=513&fit=constrain","Who else is feeling that summer state of mind?|Tie fastening|Open toe|Show off that pedicure|Textured tread|Our wide-fit shoes are designed to fit an EE width|",,,
"women|pair with clothing","9750952","Missguided Block Heeled Barely There Sandal","http://us.asos.com/prd/9750952?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","Missguided","NUDE","40.00","asos_9750952_nude.jpg","asos/women/pair-with-clothing/asos_9750952_nude.jpg","http://images.asos-media.com/products/missguided-block-heeled-barely-there-sandal/9750952-1-nude?$XXL$&wid=513&fit=constrain","High heels|Serious sass included|Barely there style|Ankle-strap fastening|Open toe|Block high heel|",,,
"women|pair with clothing","8440789","Intentionally Blank Parliament Black Buckle Flat Mules","http://us.asos.com/prd/8440789?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","Intentionally Blank","NA","144.00","asos_8440789_na.jpg","asos/women/pair-with-clothing/asos_8440789_na.jpg","http://images.asos-media.com/products/intentionally-blank-parliament-black-buckle-flat-mules/8440789-1-black?$XXL$&wid=513&fit=constrain","Leather upper|Slip-on style|Pointed toe|Open back|Low heel|Treat with a leather protector|100% Real Leather Upper|",,,
"women|pair with clothing","9662919","ASOS DESIGN Striped Lid Top Cross Body Bag","http://us.asos.com/prd/9662919?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","ASOS DESIGN","MULTI","40.00","asos_9662919_multi.jpg","asos/women/pair-with-clothing/asos_9662919_multi.jpg","http://images.asos-media.com/products/asos-design-striped-lid-top-cross-body-bag/9662919-1-multi?$XXL$&wid=513&fit=constrain","Upgrade your outfit|Grab handle|Detachable cross-body strap|Lid-top closure|Striped design|Get in line|Interior slip pocket|",,,
"women|pair with clothing","8913003","ASOS DESIGN suede ring grab clutch bag","http://us.asos.com/prd/8913003?CTAref=Complete+the+Look+Carousel_4&featureref1=complete+the+look","ASOS Collection","NA","31.50","asos_8913003_na.jpg","asos/women/pair-with-clothing/asos_8913003_na.jpg","http://images.asos-media.com/products/asos-design-suede-ring-grab-clutch-bag/8913003-1-black?$XXL$&wid=513&fit=constrain","Suede outer|Fold-over design|Metal ring grab|Zip closure|Interior zip pocket|",,,
"women|pair with clothing","8144316","Miss KG Barely There Block Heeled Sandal","http://us.asos.com/prd/8144316?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","Miss KG","NA","60.50","asos_8144316_na.jpg","asos/women/pair-with-clothing/asos_8144316_na.jpg","http://images.asos-media.com/products/miss-kg-barely-there-block-heeled-sandal/8144316-1-pewterpu?$XXL$&wid=513&fit=constrain","Faux-leather upper|Ankle-strap fastening|Embellished strap|Peep toe|Block high heel|Wipe with a damp cloth|100% Polyurethane Upper|",,,
"women|pair with clothing","8979980","ASOS T-Shirt with Smile in Stripe","http://us.asos.com/prd/8979980?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","ASOS Collection","MULTI","18.00","asos_8979980_multi.jpg","asos/women/pair-with-clothing/asos_8979980_multi.jpg","http://images.asos-media.com/products/asos-t-shirt-with-smile-in-stripe/8979980-1-multi?$XXL$&wid=513&fit=constrain","Crew neck|Dropped shoulders|For laid-back vibes|Striped design|Somewhere between plain and printed|Smile slogan|Relaxed fit|",,,
"women|pair with clothing","9041526","ASOS FREJA Leather Studded Flat Sandals","http://us.asos.com/prd/9041526?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","ASOS Collection","BLACK","20.00","asos_9041526_black.jpg","asos/women/pair-with-clothing/asos_9041526_black.jpg","http://images.asos-media.com/products/asos-freja-leather-studded-flat-sandals/9041526-1-black?$XXL$&wid=513&fit=constrain","Goes great with your vacation|Ankle-strap fastening|Studded design|Flat sole|Get low, get low|",,,
"women|pair with clothing","9252753","ASOS DESIGN Honey Mules","http://us.asos.com/prd/9252753?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","ASOS DESIGN","PINK","64.00","asos_9252753_pink.jpg","asos/women/pair-with-clothing/asos_9252753_pink.jpg","http://images.asos-media.com/products/asos-design-honey-mules/9252753-1-pink?$XXL$&wid=513&fit=constrain","Sweet looks from the ground up|Slip-on style|Open toe|Show off your pedicure|Open back|Block heel|",,,
"women|pair with clothing","9419921","ASOS DESIGN Funk Tie Leg Flat Sandals","http://us.asos.com/prd/9419921?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","ASOS DESIGN","BLACK","35.00","asos_9419921_black.jpg","asos/women/pair-with-clothing/asos_9419921_black.jpg","http://images.asos-media.com/products/asos-design-funk-tie-leg-flat-sandals/9419921-1-black?$XXL$&wid=513&fit=constrain","Who else is feeling that summer state of mind?|Tie-leg fastening|Coin and tassel detail|More is definitely more|Flat sole|",,,
"women|pair with clothing","9744660","AJ Morgan cat eye sunglasses in tort","http://us.asos.com/prd/9744660?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","AJ Morgan","TORT","29.00","asos_9744660_tort.jpg","asos/women/pair-with-clothing/asos_9744660_tort.jpg","http://images.asos-media.com/products/aj-morgan-cat-eye-sunglasses-in-tort/9744660-1-tort?$XXL$&wid=513&fit=constrain","Tortoiseshell cat-eye frames|Moulded nose pads for added comfort|Dark-tinted lenses|Tapered arms with curved temple tips for a secure fit|Good UV protection|",,,
"women|pair with clothing","7726571","RAID Alaska Black Cross Strap Flatform Sandals","http://us.asos.com/prd/7726571?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","Raid","NA","33.50","asos_7726571_na.jpg","asos/women/pair-with-clothing/asos_7726571_na.jpg","http://images.asos-media.com/products/raid-alaska-black-cross-strap-flatform-sandals/7726571-1-black?$XXL$&wid=513&fit=constrain","Faux-leather upper|Slip-on style|Mid-height flatform heel|Wipe with a damp sponge|100% Other Materials Upper|Heel height: 5cm/2.5""|",,,
"women|pair with clothing","8105187","London Rebel Pointed High Heels","http://us.asos.com/prd/8105187?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","Shoes","BLACK-MICRO","30.00","asos_8105187_black-micro.jpg","asos/women/pair-with-clothing/asos_8105187_black-micro.jpg","http://images.asos-media.com/products/london-rebel-pointed-high-heels/8105187-1-blackmicro?$XXL$&wid=513&fit=constrain","Shoes by London Rebel    Textile upper    Slip-on design    Pointed toe     Pointed high heel|Textile upper|Slip-on design|Pointed toe|Pointed high heel|",,,
"women|pair with clothing","6703273","ASOS Winter Jewel Headband","http://us.asos.com/prd/6703273?CTAref=Complete+the+Look+Carousel_2&featureref1=complete+the+look","Click here to view our full range of Hair Accessories","NA","8.00","asos_6703273_na.jpg","asos/women/pair-with-clothing/asos_6703273_na.jpg","http://images.asos-media.com/products/asos-winter-jewel-headband/6703273-1-crystal?$XXL$&wid=513&fit=constrain","Silver-tone finish|Embellished stone design|Elasticated insert for adjustable fit|50% Brass, 30% Glass, 10% Plastic, 5% Rubber, 5% Nylon|",,,
"women|pair with clothing","8882348","Mango Crystal Pearl Drop Earrings","http://us.asos.com/prd/8882348?CTAref=Complete+the+Look+Carousel_3&featureref1=complete+the+look","Mango","NA","22.00","asos_8882348_na.jpg","asos/women/pair-with-clothing/asos_8882348_na.jpg","http://images.asos-media.com/products/mango-crystal-pearl-drop-earrings/8882348-1-gold?$XXL$&wid=513&fit=constrain","Statement earrings|Who said earrings can’t be extra?|Gold-tone finish|Embellished design|More is definitely more|Bullet clutch back|This item is non-returnable|",,,
"women|pair with clothing","8926618","London Rebel Bridal Barely There Satin Block Heel Sandal","http://us.asos.com/prd/8926618?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","Shoes","WHITE-CLEAR-STONES","48.00","asos_8926618_white-clear-stones.jpg","asos/women/pair-with-clothing/asos_8926618_white-clear-stones.jpg","http://images.asos-media.com/products/london-rebel-bridal-barely-there-satin-block-heel-sandal/8926618-1-whiteclearstones?$XXL$&wid=513&fit=constrain","Shoes by London Rebel    Embellished design    Cos an epic event requires epic details    Ankle-strap fastening    Open toe    Block heel|Embellished design|Cos an epic event requires epic details|Ankle-strap fastening|Open toe|Block heel|",,,
"women|pair with clothing","9001650","Glamorous Straw Hat With Frayed Edge","http://us.asos.com/prd/9001650?CTAref=Complete+the+Look+Carousel_2&featureref1=complete+the+look","Glamorous","NA","9.50","asos_9001650_na.jpg","asos/women/pair-with-clothing/asos_9001650_na.jpg","http://images.asos-media.com/products/glamorous-straw-hat-with-frayed-edge/9001650-1-natural?$XXL$&wid=513&fit=constrain","Goes great with your vacation|Flat top|Wide brim|Frayed edges|For an unfinished finish|",,,
"women|pair with clothing","9138169","H By Hudson Leather Flat Sandals","http://us.asos.com/prd/9138169?CTAref=Complete+the+Look+Carousel_1&featureref1=complete+the+look","Hudson London","GOLD","64.50","asos_9138169_gold.jpg","asos/women/pair-with-clothing/asos_9138169_gold.jpg","http://images.asos-media.com/products/h-by-hudson-leather-flat-sandals/9138169-1-gold?$XXL$&wid=513&fit=constrain","Sweet looks from the ground up|Metallic finish|Hey, fancy pants|Ankle-strap fastening|Peep toe|Low block heel|",,,
