"category","prodId","prodName","prodUrl","brand","color","price","imageName","imageS3Url","imageUrl","description","details","pairWithProducts","similarProducts"
"women|similar clothing","9381601","adidas Originals Logo Cap In Red","http://us.asos.com/prd/9381601?CTAref=We+Recommend+Carousel_1&featureref1=we+recommend+pers","adidas","RED","23.00","asos_9381601_red.jpg","asos/women/similar-clothing/asos_9381601_red.jpg","http://images.asos-media.com/products/adidas-originals-logo-cap-in-red/9381601-1-red?$XXL$&wid=513&fit=constrain","Tops things off nicely|Domed crown|Curved peak|adidas logo|We’ve always got time for the Trefoil|Adjustable back strap fastening|",,,
"women|similar clothing","9373133","adidas Visor In White","http://us.asos.com/prd/9373133?CTAref=We+Recommend+Carousel_1&featureref1=we+recommend+pers","adidas","WHITE","19.50","asos_9373133_white.jpg","asos/women/similar-clothing/asos_9373133_white.jpg","http://images.asos-media.com/products/adidas-visor-in-white/9373133-1-white?$XXL$&wid=513&fit=constrain","Uses adidas climalite technology|Helps move sweat away from the skin|Sweat is then drawn out of the fabric to speed up evaporation|Keeping you cool and dry|Deep, pre-curved brim|3D branding|For that logo lifestyle|Non-stitched, slightly shortened visor|Strap-back closure|Part of the Eco Edit|Cos caring for the planet is cool|",,,
"women|similar clothing","9381601","adidas Originals Logo Cap In Red","http://us.asos.com/prd/9381601?CTAref=We+Recommend+Carousel_2&featureref1=we+recommend+pers","adidas","RED","23.00","asos_9381601_red.jpg","asos/women/similar-clothing/asos_9381601_red.jpg","http://images.asos-media.com/products/adidas-originals-logo-cap-in-red/9381601-1-red?$XXL$&wid=513&fit=constrain","Tops things off nicely|Domed crown|Curved peak|adidas logo|We’ve always got time for the Trefoil|Adjustable back strap fastening|",,,
"women|similar clothing","9373112","adidas Gym Bag In Black","http://us.asos.com/prd/9373112?CTAref=We+Recommend+Carousel_3&featureref1=we+recommend+pers","adidas","BLACK","20.00","asos_9373112_black.jpg","asos/women/similar-clothing/asos_9373112_black.jpg","http://images.asos-media.com/products/adidas-gym-bag-in-black/9373112-1-black?$XXL$&wid=513&fit=constrain","Bag it up|Fully lined|Padded handles|Adjustable strap|Zip-top closure|Contrast adidas logo|The bigger, the better|Side-zipped pocket|Interior slip pockets|",,,
"women|similar clothing","9371809","adidas Running Waist Belt","http://us.asos.com/prd/9371809?CTAref=We+Recommend+Carousel_2&featureref1=we+recommend+pers","adidas","BLACK","20.00","asos_9371809_black.jpg","asos/women/similar-clothing/asos_9371809_black.jpg","http://images.asos-media.com/products/adidas-running-waist-belt/9371809-1-black?$XXL$&wid=513&fit=constrain","Your new running buddy|Adjustable strap|Anti-slip coating on the inside for an enhanced fit|Clip fastening|Zip-top closure|Reflective details for greater visibility|Built-in key holder|",,,
"women|similar clothing","9368790","New Era Exclusive White Cap with Rose Gold LA","http://us.asos.com/prd/9368790?CTAref=We+Recommend+Carousel_4&featureref1=we+recommend+pers","New Era","WHITE-AND-ROSE-GOLD","20.00","asos_9368790_white-and-rose-gold.jpg","asos/women/similar-clothing/asos_9368790_white-and-rose-gold.jpg","http://images.asos-media.com/products/new-era-exclusive-white-cap-with-rose-gold-la/9368790-1-whiteandrosegold?$XXL$&wid=513&fit=constrain","Paneled crown|Eyelet vents|LA embroidery|Curved peak|Adjustable strap|Exclusive to ASOS|",,,
"women|similar clothing","10425982","Puma Exclusive Logo Cap With Taping In Pink","http://us.asos.com/prd/10425982?CTAref=We+Recommend+Carousel_4&featureref1=we+recommend+pers","PUMA","PINK","17.50","asos_10425982_pink.jpg","asos/women/similar-clothing/asos_10425982_pink.jpg","http://images.asos-media.com/products/puma-exclusive-logo-cap-with-taping-in-pink/10425982-1-pink?$XXL$&wid=513&fit=constrain","Tops things off nicely|Paneled crown|Eyelet vents|Curved peak|Puma branding|For that logo lifestyle|Adjustable back strap|",,,
"women|similar clothing","9506376","Vans Crew Socks With Blue Logo","http://us.asos.com/prd/9506376?CTAref=We+Recommend+Carousel_4&featureref1=we+recommend+pers","Vans","WHITE---BABY-BLUE","11.50","asos_9506376_white---baby-blue.jpg","asos/women/similar-clothing/asos_9506376_white---baby-blue.jpg","http://images.asos-media.com/products/vans-crew-socks-with-blue-logo/9506376-1-whitebabyblue?$XXL$&wid=513&fit=constrain","You can never have too many pairs|Fitted cuffs|Small logo print|For keeping your branding low key|Ankle length|",,,
"women|similar clothing","9813824","Fitbit Charge 2 smart watch in black","http://us.asos.com/prd/9813824?CTAref=We+Recommend+Carousel_1&featureref1=we+recommend+pers","Fitbit","BLACK","222.00","asos_9813824_black.jpg","asos/women/similar-clothing/asos_9813824_black.jpg","http://images.asos-media.com/products/fitbit-charge-2-smart-watch-in-black/9813824-1-black?$XXL$&wid=513&fit=constrain","This one's got skills|OLED screen with tap display|PurePulse heart rate|Multi-sport tracking|Connected GPS|Call, text and calendar alerts|Guided breathing sessions|Auto-sleep tracking|Long-life battery|Interchangeable straps (not included)|",,,
"women|similar clothing","8674216","Misfit MIS7000 Vapor smart watch in black","http://us.asos.com/prd/8674216?CTAref=We+Recommend+Carousel_4&featureref1=we+recommend+pers","Misfit","BLACK","293.00","asos_8674216_black.jpg","asos/women/similar-clothing/asos_8674216_black.jpg","http://images.asos-media.com/products/misfit-mis7000-vapor-smart-watch-in-black/8674216-1-black?$XXL$&wid=513&fit=constrain","Supplier code: MIS7000|Stainless steel case|Compatible with iPhone and Android smartphones|Touchscreen display|Swimproof and water resistant up to 50m|Built-in music player|Connects directly to wireless headphones|Built-in heart rate monitor|Receive smartphone notifications: emails, calls, texts and app alerts|Vibrations signal alerts and alarms|Magnetic charger to ensure all-day battery life|Pin-buckle fastening|Voice Activated Google Assistant|Downloadable 3rd party micro apps|",,,
"women|similar clothing","10288390","Fitbit Versa Smart Watch in Black","http://us.asos.com/prd/10288390?CTAref=We+Recommend+Carousel_2&featureref1=we+recommend+pers","Fitbit","BLACK","316.00","asos_10288390_black.jpg","asos/women/similar-clothing/asos_10288390_black.jpg","http://images.asos-media.com/products/fitbit-versa-smart-watch-in-black/10288390-1-black?$XXL$&wid=513&fit=constrain","Get personalized on-screen workouts|Connect to wireless Bluetooth headphones|Up to four day battery life|15+ specific workout modes such as run, bike or weights|Track heart rate and discover your cardio fitness level|Logs steps, heart rate, distance, calories burned and more|Automatically tracks and saves any physical activity|Set up personalized reminders to keep you active|Track and compare period cycles to sleep and weight|Monitor sleep stages, length and quality|Personalized breathing sessions based on heart rate|Access your favorite apps|GPS and wireless connectivity|Store and play 300+ songs|Receive text, mail and app alerts from your smartphone|Built-in NFC chip for credit and debit card payments|Customisable dashboard designs|Interchangeable bands|",,,
"women|similar clothing","9813720","Fitbit Alta HR activity tracker in gunmetal","http://us.asos.com/prd/9813720?CTAref=We+Recommend+Carousel_3&featureref1=we+recommend+pers","Fitbit","BLACK","237.00","asos_9813720_black.jpg","asos/women/similar-clothing/asos_9813720_black.jpg","http://images.asos-media.com/products/fitbit-alta-hr-activity-tracker-in-gunmetal/9813720-1-black?$XXL$&wid=513&fit=constrain","Silicone strap|Rose-gold-tone case|Tap display|Track steps, distance and calories burned|Continuous heart rate tracking and simplified heart rate zones|Built-in personalized cardio fitness score|Automatically tracks your sleep quality|Battery life up to seven days allowing you can track day and night without charge|Call, text and calendar alerts on display|Wrist strap is interchangeable|Syncs wirelessly to computers, iOS, Android and Windows devices|",,,
"women|similar clothing","9813714","Fitbit Alta HR activity tracker in rose gold","http://us.asos.com/prd/9813714?CTAref=We+Recommend+Carousel_4&featureref1=we+recommend+pers","Fitbit","PINK","237.00","asos_9813714_pink.jpg","asos/women/similar-clothing/asos_9813714_pink.jpg","http://images.asos-media.com/products/fitbit-alta-hr-activity-tracker-in-rose-gold/9813714-1-pink?$XXL$&wid=513&fit=constrain","Silicone strap|Rose-gold-tone case|Tap display|Track steps, distance and calories burned|Continuous heart rate tracking and simplified heart rate zones|Built-in personalized cardio fitness score|Automatically tracks your sleep quality|Battery life up to seven days allowing you can track day and night without charge|Call, text and calendar alerts on display|Wrist strap is interchangeable|Syncs wirelessly to computers, iOS, Android and Windows devices|",,,
"women|similar clothing","9813719","Fitbit Alta activity tracker in silver","http://us.asos.com/prd/9813719?CTAref=We+Recommend+Carousel_1&featureref1=we+recommend+pers","Fitbit","BLACK","158.00","asos_9813719_black.jpg","asos/women/similar-clothing/asos_9813719_black.jpg","http://images.asos-media.com/products/fitbit-alta-activity-tracker-in-silver/9813719-1-black?$XXL$&wid=513&fit=constrain","Witness the fitness|Track your steps, distance, calories burned, active minutes, hourly activity and stationary time|Helps you stay active throughout the day by giving you friendly reminders to move|Automatically recognizes and records exercises for you, so you can keep track of your workouts|Slim OLED display|Adjustable strap|See smart notifications at a glance|Long battery life up to 5 full days and nights|Tracks how long and how well you sleep|",,,
"women|similar clothing","9400076","Surfanic Feller Glove","http://us.asos.com/prd/9400076?CTAref=We+Recommend+Carousel_2&featureref1=we+recommend+pers","Gloves","010-WHITE","31.50","asos_9400076_010-white.jpg","asos/women/similar-clothing/asos_9400076_010-white.jpg","http://images.asos-media.com/products/surfanic-feller-glove/9400076-1-010white?$XXL$&wid=513&fit=constrain","Gloves by Surfanic    Waterproof, windproof and breathable designHelps to keep you warm and dryAdjustable snow cuffReinforced palmWrist straps|Waterproof, windproof and breathable design|Helps to keep you warm and dry|Adjustable snow cuff|Reinforced palm|Wrist straps|",,,
"women|similar clothing","9400101","Surfanic Feller Glove","http://us.asos.com/prd/9400101?CTAref=We+Recommend+Carousel_1&featureref1=we+recommend+pers","Gloves","020-BLACK","45.00","asos_9400101_020-black.jpg","asos/women/similar-clothing/asos_9400101_020-black.jpg","http://images.asos-media.com/products/surfanic-feller-glove/9400101-1-020black?$XXL$&wid=513&fit=constrain","Gloves by Surfanic    Water and windproof styleBreathable design to keep you warm and dry    Brushed fleece lining    Snow cuffEmbroidered logo detailReinforced palm|Water and windproof style|Breathable design to keep you warm and dry|Brushed fleece lining|Snow cuff|Embroidered logo detail|Reinforced palm|",,,
"women|similar clothing","9177312","ASOS 4505 Legging In Minimal Print","http://us.asos.com/prd/9177312?CTAref=We+Recommend+Carousel_2&featureref1=we+recommend+pers","ASOS 4505","MULTI","20.00","asos_9177312_multi.jpg","asos/women/similar-clothing/asos_9177312_multi.jpg","http://images.asos-media.com/products/asos-4505-legging-in-minimal-print/9177312-1-multi?$XXL$&wid=513&fit=constrain","This one's got antibacterial properties|Keeps your gear fresher for longer|Printed design|ASOS 4505 logo taping|High rise|Elasticated supportive waistband|Form-fitting design|",,,
"women|similar clothing","9633901","Noisy May Laser Cut Crochet Gym Legging","http://us.asos.com/prd/9633901?CTAref=We+Recommend+Carousel_2&featureref1=we+recommend+pers","Noisy May","BLACK","32.00","asos_9633901_black.jpg","asos/women/similar-clothing/asos_9633901_black.jpg","http://images.asos-media.com/products/noisy-may-laser-cut-crochet-gym-legging/9633901-1-black?$XXL$&wid=513&fit=constrain","Witness the fitness|High rise|Just like your standards|Stretch waist|Small logo to leg|Breathable crochet panels|Close-cut bodycon fit|",,,
"women|similar clothing","9633901","Noisy May Laser Cut Crochet Gym Legging","http://us.asos.com/prd/9633901?CTAref=We+Recommend+Carousel_1&featureref1=we+recommend+pers","Noisy May","BLACK","32.00","asos_9633901_black.jpg","asos/women/similar-clothing/asos_9633901_black.jpg","http://images.asos-media.com/products/noisy-may-laser-cut-crochet-gym-legging/9633901-1-black?$XXL$&wid=513&fit=constrain","Witness the fitness|High rise|Just like your standards|Stretch waist|Small logo to leg|Breathable crochet panels|Close-cut bodycon fit|",,,
"women|similar clothing","9111031","Ivy Park Low Rise 7/8 Leggings","http://us.asos.com/prd/9111031?CTAref=We+Recommend+Carousel_4&featureref1=we+recommend+pers","Ivy Park","BLACK","30.00","asos_9111031_black.jpg","asos/women/similar-clothing/asos_9111031_black.jpg","http://images.asos-media.com/products/ivy-park-low-rise-7-8-leggings/9111031-1-black?$XXL$&wid=513&fit=constrain","Low-rise waist|Elasticated waistband|Ivy Park logo detail|Close-cut bodycon fit|",,,
"women|similar clothing","10318513","ASOS DESIGN leggings with pearl hem","http://us.asos.com/prd/10318513?CTAref=We+Recommend+Carousel_3&featureref1=we+recommend+pers","ASOS DESIGN","BLACK","29.00","asos_10318513_black.jpg","asos/women/similar-clothing/asos_10318513_black.jpg","http://images.asos-media.com/products/asos-design-leggings-with-pearl-hem/10318513-1-black?$XXL$&wid=513&fit=constrain","High rise|Just like your standards|Split cuffs|Faux-pearl trim|It's all in the details|Body-Conscious fit|Holds you close|",,,
"women|similar clothing","9814366","Bershka gym legging in gray leaf print","http://us.asos.com/prd/9814366?CTAref=We+Recommend+Carousel_1&featureref1=we+recommend+pers","Bershka","MULTI","24.50","asos_9814366_multi.jpg","asos/women/similar-clothing/asos_9814366_multi.jpg","http://images.asos-media.com/products/bershka-gym-legging-in-gray-leaf-print/9814366-1-multi?$XXL$&wid=513&fit=constrain","A shot of print perfection|In-built short lining|High rise|Wide-cut, supportive waistband|Close-cut bodycon fit|",,,
