"category","prodId","prodName","prodUrl","brand","color","price","imageName","imageS3Url","imageUrl","description","details","pairWithProducts","similarProducts"
"women|similar shoes","7874792","ASOS ABSOLUTE Suede Chelsea Ankle Boots","http://us.asos.com/prd/7874792?CTAref=We+Recommend+Carousel_2&featureref1=we+recommend+pers","ASOS Collection","BLACK-SUEDE","60.00","asos_7874792_black-suede.jpg","asos/women/similar-shoes/asos_7874792_black-suede.jpg","http://images.asos-media.com/products/asos-absolute-suede-chelsea-ankle-boots/7874792-1-blacksuede?$XXL$&wid=513&fit=constrain","Suede upper|Elasticated inserts|Pull tab|Round toe|Low block heel|Protect with a suede cleaner|100% Real Leather Upper|Heel height: 3.5cm/1""|",,,
"women|similar shoes","8061265","Faith Binkie Leather Chelsea Boots","http://us.asos.com/prd/8061265?CTAref=We+Recommend+Carousel_3&featureref1=we+recommend+pers","Faith","BLACK","72.00","asos_8061265_black.jpg","asos/women/similar-shoes/asos_8061265_black.jpg","http://images.asos-media.com/products/faith-binkie-leather-chelsea-boots/8061265-1-black?$XXL$&wid=513&fit=constrain","Leather upper|Elasticated inserts|Back tab|Almond toe|Low heel|Textured tread|Wipe with a damp cloth|100% Real Leather Upper|",,,
"women|similar shoes","7992928","ASOS AUTOMATIC Wide Fit Leather Chelsea Boots","http://us.asos.com/prd/7992928?CTAref=We+Recommend+Carousel_4&featureref1=we+recommend+pers","ASOS Collection","BLACK-LEATHER","64.00","asos_7992928_black-leather.jpg","asos/women/similar-shoes/asos_7992928_black-leather.jpg","http://images.asos-media.com/products/asos-automatic-wide-fit-leather-chelsea-boots/7992928-1-blackleather?$XXL$&wid=513&fit=constrain","Leather upper|Elasticated inserts|Back tab|Pointed toe|Wide fit|",,,
"women|similar shoes","9644720","Dr Martens Molly Black Glitter Chunky Flatform Boots","http://us.asos.com/prd/9644720?CTAref=We+Recommend+Carousel_1&featureref1=we+recommend+pers","Dr Martens","BLACK","165.00","asos_9644720_black.jpg","asos/women/similar-shoes/asos_9644720_black.jpg","http://images.asos-media.com/products/dr-martens-molly-black-glitter-chunky-flatform-boots/9644720-1-black?$XXL$&wid=513&fit=constrain","Sweet looks from the ground up|Lace-up fastening|Signature back tab|Round toe|Chunky sole|",,,
"women|similar shoes","7854769","ASOS ABSOLUTE Wide Fit Leather Chelsea Ankle Boots","http://us.asos.com/prd/7854769?CTAref=We+Recommend+Carousel_1&featureref1=we+recommend+pers","ASOS Collection","BLACK-LEATHER","60.00","asos_7854769_black-leather.jpg","asos/women/similar-shoes/asos_7854769_black-leather.jpg","http://images.asos-media.com/products/asos-absolute-wide-fit-leather-chelsea-ankle-boots/7854769-1-blackleather?$XXL$&wid=513&fit=constrain","Leather upper|Elasticated inserts|Back tab|Round toe|Low heel|Our wide-fit shoes are designed to fit an EE width|",,,
"women|similar shoes","10306628","Buffalo Classic Hightop Platform Sneakers in Black","http://us.asos.com/prd/10306628?CTAref=We+Recommend+Carousel_2&featureref1=we+recommend+pers","Buffalo","BLACK-01","263.00","asos_10306628_black-01.jpg","asos/women/similar-shoes/asos_10306628_black-01.jpg","http://images.asos-media.com/products/buffalo-classic-hightop-platform-sneakers-in-black/10306628-1-black01?$XXL$&wid=513&fit=constrain","Some days call for a little extra|Lace-up and adhesive strap fastening|Branded tongue and cuff|Padded for comfort|Chunky sole|Moulded tread|These come up a little larger than usual|You may need to size down|",,,
"women|similar shoes","9765365","ASOS DESIGN Realm leather mid ankle boots","http://us.asos.com/prd/9765365?CTAref=We+Recommend+Carousel_2&featureref1=we+recommend+pers","ASOS DESIGN","BLACK-LEATHER","76.00","asos_9765365_black-leather.jpg","asos/women/similar-shoes/asos_9765365_black-leather.jpg","http://images.asos-media.com/products/asos-design-realm-leather-mid-ankle-boots/9765365-1-blackleather?$XXL$&wid=513&fit=constrain","For when the weather can’t make up its mind|Side zip opening|Stud details|Almond toe|Mid block heel|",,,
"women|similar shoes","9764790","ASOS DESIGN Aura leather chelsea ankle boots","http://us.asos.com/prd/9764790?CTAref=We+Recommend+Carousel_1&featureref1=we+recommend+pers","ASOS DESIGN","BLACK-LEATHER","60.00","asos_9764790_black-leather.jpg","asos/women/similar-shoes/asos_9764790_black-leather.jpg","http://images.asos-media.com/products/asos-design-aura-leather-chelsea-ankle-boots/9764790-1-blackleather?$XXL$&wid=513&fit=constrain","Classic design|A wardrobe staple|Elasticated inserts|Back tab|Pointed toe|Low heel|",,,
"women|similar shoes","9735504","ASOS DESIGN Premium atomic leather chunky lace up boots","http://us.asos.com/prd/9735504?CTAref=We+Recommend+Carousel_3&featureref1=we+recommend+pers","ASOS DESIGN","BLACK-LEATHER","127.00","asos_9735504_black-leather.jpg","asos/women/similar-shoes/asos_9735504_black-leather.jpg","http://images.asos-media.com/products/asos-design-premium-atomic-leather-chunky-lace-up-boots/9735504-1-blackleather?$XXL$&wid=513&fit=constrain","Lace-up, zip and pin-buckle fastening|Why settle for just one?|Back tab|Contrast stitching|Chunky sole|",,,
"women|similar shoes","7974629","Dr Martens jadon chunky flatform boots","http://us.asos.com/prd/7974629?CTAref=We+Recommend+Carousel_4&featureref1=we+recommend+pers","Dr Martens","BLACK-POLISHED-SMOOT","176.00","asos_7974629_black-polished-smoot.jpg","asos/women/similar-shoes/asos_7974629_black-polished-smoot.jpg","http://images.asos-media.com/products/dr-martens-jadon-chunky-flatform-boots/7974629-1-blackpolishedsmoot?$XXL$&wid=513&fit=constrain","Sweet looks from the ground up|Lace-up fastening|Pull tab|Classic yellow stitching|Round toe|Chunky flatform sole|",,,
"women|similar shoes","9183590","ASOS DESIGN Adrian lace up ankle boots","http://us.asos.com/prd/9183590?CTAref=We+Recommend+Carousel_4&featureref1=we+recommend+pers","ASOS DESIGN","BLACK","56.00","asos_9183590_black.jpg","asos/women/similar-shoes/asos_9183590_black.jpg","http://images.asos-media.com/products/asos-design-adrian-lace-up-ankle-boots/9183590-1-black?$XXL$&wid=513&fit=constrain","Chunky design|Round toe|Lace-up front|Side-zip opening|Pull tab|Makes getting them on a little easier|",,,
"women|similar shoes","10240111","New Look Lace Up Biker Flat Ankle Boot","http://us.asos.com/prd/10240111?CTAref=We+Recommend+Carousel_2&featureref1=we+recommend+pers","New Look","BLACK","42.00","asos_10240111_black.jpg","asos/women/similar-shoes/asos_10240111_black.jpg","http://images.asos-media.com/products/new-look-lace-up-biker-flat-ankle-boot/10240111-1-black?$XXL$&wid=513&fit=constrain","When the weather can’t make up its mind|Lace-up fastening|Padded cuffs for comfort|Round toe|Contrast sole|Moulded tread|",,,
"women|similar shoes","9764809","ASOS DESIGN Aura suede chelsea ankle boots","http://us.asos.com/prd/9764809?CTAref=We+Recommend+Carousel_3&featureref1=we+recommend+pers","ASOS DESIGN","SAND-SUEDE","60.00","asos_9764809_sand-suede.jpg","asos/women/similar-shoes/asos_9764809_sand-suede.jpg","http://images.asos-media.com/products/asos-design-aura-suede-chelsea-ankle-boots/9764809-1-sandsuede?$XXL$&wid=513&fit=constrain","Sweet looks from the ground up|Pull tab|Elasticated inserts|Round toe|Flat sole|",,,
"women|similar shoes","9526008","ASOS DESIGN Arco chunky multi buckle ankle boots","http://us.asos.com/prd/9526008?CTAref=We+Recommend+Carousel_1&featureref1=we+recommend+pers","ASOS DESIGN","BLACK","56.00","asos_9526008_black.jpg","asos/women/similar-shoes/asos_9526008_black.jpg","http://images.asos-media.com/products/asos-design-arco-chunky-multi-buckle-ankle-boots/9526008-1-black?$XXL$&wid=513&fit=constrain","Multi-buckle detail|Zip-side fastening|Pull tab|Makes getting them on a little easier|Round toe|Chunky sole|",,,
"women|similar shoes","9352570","RAID Adelina Black Studded Chelsea Boots","http://us.asos.com/prd/9352570?CTAref=We+Recommend+Carousel_3&featureref1=we+recommend+pers","Raid","BLACK-PU","72.00","asos_9352570_black-pu.jpg","asos/women/similar-shoes/asos_9352570_black-pu.jpg","http://images.asos-media.com/products/raid-adelina-black-studded-chelsea-boots/9352570-1-blackpu?$XXL$&wid=513&fit=constrain","For when the weather can't make up it's mind|Elasticated inserts|Back tab|Studded embellishment|Think hiker meets biker|Round toe|Cleated tread|",,,
